"url","template","indexable","robots","canonical","in_sitemap"
"https://kindredtrips.com/resort/oceans-at-divi-little-bay","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/oceans-at-divi-little-bay","true"
"https://kindredtrips.com/resort/oleo-cancun-playa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/oleo-cancun-playa","true"
"https://kindredtrips.com/resort/pacific-fins-resort-and-marina","resort","false","noindex, follow","https://kindredtrips.com/resort/pacific-fins-resort-and-marina","false"
"https://kindredtrips.com/resort/pacifica-resort-ixtapa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/pacifica-resort-ixtapa","true"
"https://kindredtrips.com/resort/palafitos-overwater-bungalows","resort","false","noindex, follow","https://kindredtrips.com/resort/palafitos-overwater-bungalows","false"
"https://kindredtrips.com/resort/palmaia-the-house-of-aia-all-inclusive-wellness-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/palmaia-the-house-of-aia-all-inclusive-wellness-resort","true"
"https://kindredtrips.com/resort/paradise-village-beach-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/paradise-village-beach-resort-and-spa","true"
"https://kindredtrips.com/resort/paradisus-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/paradisus-cancun","true"
"https://kindredtrips.com/resort/paradisus-grand-cana-all-suites","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/paradisus-grand-cana-all-suites","true"
"https://kindredtrips.com/resort/paradisus-la-perla-adults-only","resort","false","noindex, follow","https://kindredtrips.com/resort/paradisus-la-perla-adults-only","false"
"https://kindredtrips.com/resort/paradisus-los-cabos-adults-only-the-leading-hotels-of-the-world","resort","false","noindex, follow","https://kindredtrips.com/resort/paradisus-los-cabos-adults-only-the-leading-hotels-of-the-world","false"
"https://kindredtrips.com/resort/paradisus-palma-real-golf-and-spa-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/paradisus-palma-real-golf-and-spa-resort","true"
"https://kindredtrips.com/resort/paradisus-playa-del-carmen-riviera-maya","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/paradisus-playa-del-carmen-riviera-maya","true"
"https://kindredtrips.com/resort/paradisus-punta-cana-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/paradisus-punta-cana-resort","false"
"https://kindredtrips.com/resort/paraiso-de-la-bonita-riviera-may-a-luxury-collection-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/paraiso-de-la-bonita-riviera-may-a-luxury-collection-resort","false"
"https://kindredtrips.com/resort/park-royal-beach-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/park-royal-beach-cancun","true"
"https://kindredtrips.com/resort/petite-anse-hotel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/petite-anse-hotel","true"
"https://kindredtrips.com/resort/pierre-mundo-imperial","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/pierre-mundo-imperial","true"
"https://kindredtrips.com/resort/pine-cay","resort","false","noindex, follow","https://kindredtrips.com/resort/pine-cay","false"
"https://kindredtrips.com/resort/pineapple-beach-club-antigua-all-inclusive","resort","false","noindex, follow","https://kindredtrips.com/resort/pineapple-beach-club-antigua-all-inclusive","false"
"https://kindredtrips.com/resort/planet-hollywood-cancun-adult-scene-an-autograph-collection","resort","false","noindex, follow","https://kindredtrips.com/resort/planet-hollywood-cancun-adult-scene-an-autograph-collection","false"
"https://kindredtrips.com/resort/planet-hollywood-cancun-an-autograph-collection-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/planet-hollywood-cancun-an-autograph-collection-all-inclusive-resort","true"
"https://kindredtrips.com/resort/planet-hollywood-costa-rica","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/planet-hollywood-costa-rica","true"
"https://kindredtrips.com/resort/platinum-yucatan-princess-adults-only","resort","false","noindex, follow","https://kindredtrips.com/resort/platinum-yucatan-princess-adults-only","false"
"https://kindredtrips.com/resort/playa-grande-resort-and-grand-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/playa-grande-resort-and-grand-spa","true"
"https://kindredtrips.com/resort/playabachata-spa-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/playabachata-spa-resort","true"
"https://kindredtrips.com/resort/playacar-palace","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/playacar-palace","true"
"https://kindredtrips.com/resort/presidential-suites-by-lifestyle-all-inclusive","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/presidential-suites-by-lifestyle-all-inclusive","true"
"https://kindredtrips.com/resort/presidential-suites-punta-cana","resort","false","noindex, follow","https://kindredtrips.com/resort/presidential-suites-punta-cana","false"
"https://kindredtrips.com/resort/princess-grand-jamaica","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/princess-grand-jamaica","true"
"https://kindredtrips.com/resort/princess-mundo-imperial","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/princess-mundo-imperial","true"
"https://kindredtrips.com/resort/princess-senses-the-mangrove","resort","false","noindex, follow","https://kindredtrips.com/resort/princess-senses-the-mangrove","false"
"https://kindredtrips.com/resort/pueblo-bonito-blanco-los-cabos-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/pueblo-bonito-blanco-los-cabos-beach-resort","true"
"https://kindredtrips.com/resort/pueblo-bonito-emerald-bay-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/pueblo-bonito-emerald-bay-resort-and-spa","true"
"https://kindredtrips.com/resort/pueblo-bonito-mazatlan-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/pueblo-bonito-mazatlan-beach-resort","true"
"https://kindredtrips.com/resort/pueblo-bonito-montecristo-estates-luxury-villas","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/pueblo-bonito-montecristo-estates-luxury-villas","true"
"https://kindredtrips.com/resort/pueblo-bonito-pacifica","resort","false","noindex, follow","https://kindredtrips.com/resort/pueblo-bonito-pacifica","false"
"https://kindredtrips.com/resort/pueblo-bonito-rose-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/pueblo-bonito-rose-resort-and-spa","true"
"https://kindredtrips.com/resort/pueblo-bonito-sunset-beach-golf-and-spa-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/pueblo-bonito-sunset-beach-golf-and-spa-resort","true"
"https://kindredtrips.com/resort/punta-cana-princess","resort","false","noindex, follow","https://kindredtrips.com/resort/punta-cana-princess","false"
"https://kindredtrips.com/resort/qualton-club-ixtapa-all-inclusive","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/qualton-club-ixtapa-all-inclusive","true"
"https://kindredtrips.com/resort/real-playa-del-carmen","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/real-playa-del-carmen","true"
"https://kindredtrips.com/resort/renaissance-wind-creek-aruba-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/renaissance-wind-creek-aruba-resort","true"
"https://kindredtrips.com/resort/residence-suite-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/residence-suite-resort","true"
"https://kindredtrips.com/resort/ritz-acapulco","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/ritz-acapulco","true"
"https://kindredtrips.com/resort/riu-dunamar-all-inclusive","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/riu-dunamar-all-inclusive","true"
"https://kindredtrips.com/resort/round-hill-hotel-and-villas","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/round-hill-hotel-and-villas","true"
"https://kindredtrips.com/resort/royal-decameron-indigo-beach-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royal-decameron-indigo-beach-resort-and-spa","true"
"https://kindredtrips.com/resort/royal-decameron-salinitas","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royal-decameron-salinitas","true"
"https://kindredtrips.com/resort/royal-hideaway-playacar","resort","false","noindex, follow","https://kindredtrips.com/resort/royal-hideaway-playacar","false"
"https://kindredtrips.com/resort/royal-solaris-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royal-solaris-cancun","true"
"https://kindredtrips.com/resort/royal-solaris-los-cabos","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royal-solaris-los-cabos","true"
"https://kindredtrips.com/resort/royal-villas-cofresi-5","resort","false","noindex, follow","https://kindredtrips.com/resort/royal-villas-cofresi-5","false"
"https://kindredtrips.com/resort/royalton-antigua-an-autograph-collection-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royalton-antigua-an-autograph-collection-all-inclusive-resort","true"
"https://kindredtrips.com/resort/royalton-bavaro-an-autograph-collection-all-inclusive-resort-and-casino","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royalton-bavaro-an-autograph-collection-all-inclusive-resort-and-casino","true"
"https://kindredtrips.com/resort/royalton-blue-waters-montego-bay-an-autograph-collection-all-inclusive-resort-se","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royalton-blue-waters-montego-bay-an-autograph-collection-all-inclusive-resort-se","true"
"https://kindredtrips.com/resort/royalton-chic-antigua-an-autograph-collection-all-inclusive-resort-adults-only","resort","false","noindex, follow","https://kindredtrips.com/resort/royalton-chic-antigua-an-autograph-collection-all-inclusive-resort-adults-only","false"
"https://kindredtrips.com/resort/royalton-chic-cancun-an-autograph-collection-all-inclusive-resort-adults-only","resort","false","noindex, follow","https://kindredtrips.com/resort/royalton-chic-cancun-an-autograph-collection-all-inclusive-resort-adults-only","false"
"https://kindredtrips.com/resort/royalton-chic-jamaica-paradise-cove-an-autograph-collection-all-inclusive-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/royalton-chic-jamaica-paradise-cove-an-autograph-collection-all-inclusive-resort","false"
"https://kindredtrips.com/resort/royalton-chic-punta-cana","resort","false","noindex, follow","https://kindredtrips.com/resort/royalton-chic-punta-cana","false"
"https://kindredtrips.com/resort/royalton-grenada-an-autograph-collection-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royalton-grenada-an-autograph-collection-all-inclusive-resort","true"
"https://kindredtrips.com/resort/royalton-negril-an-autograph-collection-all-inclusive-resort-aug-25","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royalton-negril-an-autograph-collection-all-inclusive-resort-aug-25","true"
"https://kindredtrips.com/resort/royalton-punta-cana-an-autograph-collection-resort-and-casino","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royalton-punta-cana-an-autograph-collection-resort-and-casino","true"
"https://kindredtrips.com/resort/royalton-riviera-cancun-an-autograph-collection-all-inclusive-resort-and-casino","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royalton-riviera-cancun-an-autograph-collection-all-inclusive-resort-and-casino","true"
"https://kindredtrips.com/resort/royalton-saint-lucia-an-autograph-collection","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royalton-saint-lucia-an-autograph-collection","true"
"https://kindredtrips.com/resort/royalton-splash-punta-cana-an-autograph-collection-resort-and-casino","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royalton-splash-punta-cana-an-autograph-collection-resort-and-casino","true"
"https://kindredtrips.com/resort/royalton-splash-riviera-cancun-an-autograph-collection-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/royalton-splash-riviera-cancun-an-autograph-collection-all-inclusive-resort","true"
"https://kindredtrips.com/resort/royalton-vessence-barbados-june-1","resort","false","noindex, follow","https://kindredtrips.com/resort/royalton-vessence-barbados-june-1","false"
"https://kindredtrips.com/resort/royalton-vessence-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/royalton-vessence-cancun","false"
"https://kindredtrips.com/resort/s-hotel-montego-bay","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/s-hotel-montego-bay","true"
"https://kindredtrips.com/resort/sailrock-south-caicos","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sailrock-south-caicos","true"
"https://kindredtrips.com/resort/samba-vallarta-all-inclusive","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/samba-vallarta-all-inclusive","true"
"https://kindredtrips.com/resort/samsara-cliffs-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/samsara-cliffs-resort","true"
"https://kindredtrips.com/resort/sanctuary-cap-cana-a-luxury-collection-resort-dominican-republic-adult-all-inclu","resort","false","noindex, follow","https://kindredtrips.com/resort/sanctuary-cap-cana-a-luxury-collection-resort-dominican-republic-adult-all-inclu","false"
"https://kindredtrips.com/resort/sandals-dunn-s-river","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-dunn-s-river","false"
"https://kindredtrips.com/resort/sandals-emerald-bay","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-emerald-bay","false"
"https://kindredtrips.com/resort/sandals-grande-antigua-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-grande-antigua-resort-and-spa","false"
"https://kindredtrips.com/resort/sandals-grande-st-lucian","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-grande-st-lucian","false"
"https://kindredtrips.com/resort/sandals-grenada","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-grenada","false"
"https://kindredtrips.com/resort/sandals-halcyon-beach","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-halcyon-beach","false"
"https://kindredtrips.com/resort/sandals-montego-bay-may-30","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-montego-bay-may-30","false"
"https://kindredtrips.com/resort/sandals-negril","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-negril","false"
"https://kindredtrips.com/resort/sandals-ochi-beach-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-ochi-beach-resort","false"
"https://kindredtrips.com/resort/sandals-regency-la-toc","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-regency-la-toc","false"
"https://kindredtrips.com/resort/sandals-royal-bahamian","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-royal-bahamian","false"
"https://kindredtrips.com/resort/sandals-royal-caribbean-may-30","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-royal-caribbean-may-30","false"
"https://kindredtrips.com/resort/sandals-royal-curacao","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-royal-curacao","false"
"https://kindredtrips.com/resort/sandals-royal-dunn-s-river","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-royal-dunn-s-river","false"
"https://kindredtrips.com/resort/sandals-royal-plantation","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-royal-plantation","false"
"https://kindredtrips.com/resort/sandals-saint-vincent","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-saint-vincent","false"
"https://kindredtrips.com/resort/sandals-south-coast-may-30","resort","false","noindex, follow","https://kindredtrips.com/resort/sandals-south-coast-may-30","false"
"https://kindredtrips.com/resort/sandos-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/sandos-cancun","false"
"https://kindredtrips.com/resort/sandos-caracol-nature-resort-and-water-park","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sandos-caracol-nature-resort-and-water-park","true"
"https://kindredtrips.com/resort/sandos-finisterra","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sandos-finisterra","true"
"https://kindredtrips.com/resort/sandos-playacar","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sandos-playacar","true"
"https://kindredtrips.com/resort/sansara-surf-and-yoga-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/sansara-surf-and-yoga-resort","false"
"https://kindredtrips.com/resort/savannah-beach-club-hotel-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/savannah-beach-club-hotel-and-spa","true"
"https://kindredtrips.com/resort/scuba-club-cozumel","resort","false","noindex, follow","https://kindredtrips.com/resort/scuba-club-cozumel","false"
"https://kindredtrips.com/resort/sea-breeze-beach-house","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sea-breeze-beach-house","true"
"https://kindredtrips.com/resort/seadust-cancun-family-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/seadust-cancun-family-resort","true"
"https://kindredtrips.com/resort/seagarden-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/seagarden-beach-resort","true"
"https://kindredtrips.com/resort/secrets-akumal-riviera-maya","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-akumal-riviera-maya","false"
"https://kindredtrips.com/resort/secrets-aura-cozumel","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-aura-cozumel","false"
"https://kindredtrips.com/resort/secrets-baby-beach-aruba","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-baby-beach-aruba","false"
"https://kindredtrips.com/resort/secrets-bahia-mita-surf-and-spa-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-bahia-mita-surf-and-spa-resort","false"
"https://kindredtrips.com/resort/secrets-cap-cana-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-cap-cana-resort-and-spa","false"
"https://kindredtrips.com/resort/secrets-huatulco-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-huatulco-resort-and-spa","false"
"https://kindredtrips.com/resort/secrets-la-romana-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-la-romana-resort-and-spa","false"
"https://kindredtrips.com/resort/secrets-maroma-beach-riviera-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-maroma-beach-riviera-cancun","false"
"https://kindredtrips.com/resort/secrets-mirabel-cancun-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-mirabel-cancun-resort-and-spa","false"
"https://kindredtrips.com/resort/secrets-papagayo-costa-rica","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-papagayo-costa-rica","false"
"https://kindredtrips.com/resort/secrets-playa-esmeralda-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-playa-esmeralda-resort-and-spa","false"
"https://kindredtrips.com/resort/secrets-puerto-los-cabos-golf-and-spa-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-puerto-los-cabos-golf-and-spa-resort","false"
"https://kindredtrips.com/resort/secrets-riviera-cancun-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-riviera-cancun-resort-and-spa","false"
"https://kindredtrips.com/resort/secrets-royal-beach-punta-cana","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-royal-beach-punta-cana","false"
"https://kindredtrips.com/resort/secrets-saint-martin-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-saint-martin-resort-and-spa","false"
"https://kindredtrips.com/resort/secrets-st-james-montego-bay-nov-1","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-st-james-montego-bay-nov-1","false"
"https://kindredtrips.com/resort/secrets-st-lucia-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-st-lucia-resort-and-spa","false"
"https://kindredtrips.com/resort/secrets-the-vine-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-the-vine-cancun","false"
"https://kindredtrips.com/resort/secrets-tide-punta-cana","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-tide-punta-cana","false"
"https://kindredtrips.com/resort/secrets-tulum-resort-and-beach-club","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-tulum-resort-and-beach-club","false"
"https://kindredtrips.com/resort/secrets-vallarta-bay-puerto-vallarta","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-vallarta-bay-puerto-vallarta","false"
"https://kindredtrips.com/resort/secrets-wild-orchid-montego-bay-nov-1","resort","false","noindex, follow","https://kindredtrips.com/resort/secrets-wild-orchid-montego-bay-nov-1","false"
"https://kindredtrips.com/resort/senator-puerto-plata-spa-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/senator-puerto-plata-spa-resort","true"
"https://kindredtrips.com/resort/senses-riviera-maya-by-artisan","resort","false","noindex, follow","https://kindredtrips.com/resort/senses-riviera-maya-by-artisan","false"
"https://kindredtrips.com/resort/sensira-resort-and-spa-riviera-maya","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sensira-resort-and-spa-riviera-maya","true"
"https://kindredtrips.com/resort/serenade-all-suites-adults-only-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/serenade-all-suites-adults-only-resort","false"
"https://kindredtrips.com/resort/serenade-punta-cana-beach-and-spa-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/serenade-punta-cana-beach-and-spa-resort","true"
"https://kindredtrips.com/resort/serenity-at-coconut-bay","resort","false","noindex, follow","https://kindredtrips.com/resort/serenity-at-coconut-bay","false"
"https://kindredtrips.com/resort/sheraton-buganvilias-resort-and-convention-center","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sheraton-buganvilias-resort-and-convention-center","true"
"https://kindredtrips.com/resort/sls-playa-mujeres","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sls-playa-mujeres","true"
"https://kindredtrips.com/resort/small-hope-bay-lodge","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/small-hope-bay-lodge","true"
"https://kindredtrips.com/resort/solmar-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/solmar-resort","true"
"https://kindredtrips.com/resort/sonesta-maho-beach-resort-casino-and-spa-st-maarten","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sonesta-maho-beach-resort-casino-and-spa-st-maarten","true"
"https://kindredtrips.com/resort/spice-island-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/spice-island-beach-resort","true"
"https://kindredtrips.com/resort/sports-illustrated-resorts-marina-and-villas-cap-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sports-illustrated-resorts-marina-and-villas-cap-cana","true"
"https://kindredtrips.com/resort/st-james-club-and-villas","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/st-james-club-and-villas","true"
"https://kindredtrips.com/resort/stolentime-st-lucia","resort","false","noindex, follow","https://kindredtrips.com/resort/stolentime-st-lucia","false"
"https://kindredtrips.com/resort/stonefield-villa-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/stonefield-villa-resort","false"
"https://kindredtrips.com/resort/sugar-bay-barbados","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sugar-bay-barbados","true"
"https://kindredtrips.com/resort/sugar-beach-a-viceroy-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sugar-beach-a-viceroy-resort","true"
"https://kindredtrips.com/resort/sugar-cane-club-hotel-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/sugar-cane-club-hotel-and-spa","false"
"https://kindredtrips.com/resort/sugar-mill-hotel","resort","false","noindex, follow","https://kindredtrips.com/resort/sugar-mill-hotel","false"
"https://kindredtrips.com/resort/sun-palace-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/sun-palace-cancun","false"
"https://kindredtrips.com/resort/sunscape-cancun-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sunscape-cancun-resort-and-spa","true"
"https://kindredtrips.com/resort/sunscape-coco-punta-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sunscape-coco-punta-cana","true"
"https://kindredtrips.com/resort/sunscape-curacao-resort-spa-and-casino","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sunscape-curacao-resort-spa-and-casino","true"
"https://kindredtrips.com/resort/sunscape-dominicus-la-romana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sunscape-dominicus-la-romana","true"
"https://kindredtrips.com/resort/sunscape-dorado-pacifico-ixtapa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sunscape-dorado-pacifico-ixtapa","true"
"https://kindredtrips.com/resort/sunscape-puerto-plata","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sunscape-puerto-plata","true"
"https://kindredtrips.com/resort/sunscape-puerto-vallarta-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sunscape-puerto-vallarta-resort-and-spa","true"
"https://kindredtrips.com/resort/sunset-at-the-palms","resort","false","noindex, follow","https://kindredtrips.com/resort/sunset-at-the-palms","false"
"https://kindredtrips.com/resort/sunset-beach-resort-spa-and-waterpark","resort","false","noindex, follow","https://kindredtrips.com/resort/sunset-beach-resort-spa-and-waterpark","false"
"https://kindredtrips.com/resort/sunset-fishermen-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sunset-fishermen-beach-resort","true"
"https://kindredtrips.com/resort/sunset-marina-resort-and-yacht-club","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sunset-marina-resort-and-yacht-club","true"
"https://kindredtrips.com/resort/sunset-plaza-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sunset-plaza-beach-resort","true"
"https://kindredtrips.com/resort/sunset-royal-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/sunset-royal-beach-resort","true"
"https://kindredtrips.com/resort/surf-synergy","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/surf-synergy","true"
"https://kindredtrips.com/resort/tamarijn-aruba-all-inclusive","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/tamarijn-aruba-all-inclusive","true"
"https://kindredtrips.com/resort/tamarind-barbados-an-autograph-collection-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/tamarind-barbados-an-autograph-collection-all-inclusive-resort","true"
"https://kindredtrips.com/resort/temptation-cancun-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/temptation-cancun-resort","false"
"https://kindredtrips.com/resort/tesoro-ixtapa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/tesoro-ixtapa","true"
"https://kindredtrips.com/resort/thatch-caye-a-muy-ono-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/thatch-caye-a-muy-ono-resort","true"
"https://kindredtrips.com/resort/the-abidah-by-accra","resort","false","noindex, follow","https://kindredtrips.com/resort/the-abidah-by-accra","false"
"https://kindredtrips.com/resort/the-aerial-bvi-all-inclusive-private-island","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/the-aerial-bvi-all-inclusive-private-island","true"
"https://kindredtrips.com/resort/the-beachfront-by-the-fives-hotels","resort","false","noindex, follow","https://kindredtrips.com/resort/the-beachfront-by-the-fives-hotels","false"
"https://kindredtrips.com/resort/the-caves","resort","false","noindex, follow","https://kindredtrips.com/resort/the-caves","false"
"https://kindredtrips.com/resort/the-cliff-hotel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/the-cliff-hotel","true"
"https://kindredtrips.com/resort/the-club-barbados-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/the-club-barbados-resort-and-spa","false"
"https://kindredtrips.com/resort/the-coral-at-atlantis","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/the-coral-at-atlantis","true"
"https://kindredtrips.com/resort/the-explorean-cozumel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/the-explorean-cozumel","true"
"https://kindredtrips.com/resort/the-explorean-kohunlich","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/the-explorean-kohunlich","true"
